team_id,team_title,team_country_id,team_country_name,team_noc,team_country_isoa2,team_flag,team_flag_circle,profile_edit_date,team_profile_image,team_slug,team_listing,team_api_listing,splits,result_id,position,total_time,start_num,prog_id,event_id,event_title,team_order,athlete_id,athlete_title,athlete_gender,cat_id,cat_name
126785,Team I United States,293,United States,USA,US,https://cms.triathlon.org/assets/ecb540f9-1562-456d-ba43-2af6aaf2ba6d,https://cms.triathlon.org/assets/c2674903-f97f-4490-a93e-284160d7cb94,2022-03-18 11:15:23,,team-i-united-states,,https://api.triathlon.org/v1/athletes/126785,"['00:21:49', '00:23:42', '00:21:29', '00:23:19']",1058468,9,01:30:17,5,550671,163472,2022 World Triathlon Championship Series Leeds,3,76425,Seth Rider,male,351.0,World Championship Series
126785,Team I United States,293,United States,USA,US,https://cms.triathlon.org/assets/ecb540f9-1562-456d-ba43-2af6aaf2ba6d,https://cms.triathlon.org/assets/c2674903-f97f-4490-a93e-284160d7cb94,2022-03-18 11:15:23,,team-i-united-states,,https://api.triathlon.org/v1/athletes/126785,"['00:21:49', '00:23:42', '00:21:29', '00:23:19']",1058468,9,01:30:17,5,550671,163472,2022 World Triathlon Championship Series Leeds,4,106041,Erika Ackerlund,female,351.0,World Championship Series
126807,Team I Netherlands,230,Netherlands,NED,NL,https://cms.triathlon.org/assets/aeefcd4e-cd1e-4abf-8deb-a0b73142b1de,https://cms.triathlon.org/assets/e28eb546-e7b3-422d-8725-3fe5d9288ef8,,,team-i-netherlands,,https://api.triathlon.org/v1/athletes/126807,"['00:20:56', '00:23:31', '00:21:45', '00:24:18']",1058469,10,01:30:29,11,550671,163472,2022 World Triathlon Championship Series Leeds,1,16392,Richard Murray,male,351.0,World Championship Series
126807,Team I Netherlands,230,Netherlands,NED,NL,https://cms.triathlon.org/assets/aeefcd4e-cd1e-4abf-8deb-a0b73142b1de,https://cms.triathlon.org/assets/e28eb546-e7b3-422d-8725-3fe5d9288ef8,,,team-i-netherlands,,https://api.triathlon.org/v1/athletes/126807,"['00:20:56', '00:23:31', '00:21:45', '00:24:18']",1058469,10,01:30:29,11,550671,163472,2022 World Triathlon Championship Series Leeds,2,22170,Rachel Klamer,female,351.0,World Championship Series
126807,Team I Netherlands,230,Netherlands,NED,NL,https://cms.triathlon.org/assets/aeefcd4e-cd1e-4abf-8deb-a0b73142b1de,https://cms.triathlon.org/assets/e28eb546-e7b3-422d-8725-3fe5d9288ef8,,,team-i-netherlands,,https://api.triathlon.org/v1/athletes/126807,"['00:20:56', '00:23:31', '00:21:45', '00:24:18']",1058469,10,01:30:29,11,550671,163472,2022 World Triathlon Championship Series Leeds,3,135049,Mitch Kolkman,male,351.0,World Championship Series
126807,Team I Netherlands,230,Netherlands,NED,NL,https://cms.triathlon.org/assets/aeefcd4e-cd1e-4abf-8deb-a0b73142b1de,https://cms.triathlon.org/assets/e28eb546-e7b3-422d-8725-3fe5d9288ef8,,,team-i-netherlands,,https://api.triathlon.org/v1/athletes/126807,"['00:20:56', '00:23:31', '00:21:45', '00:24:18']",1058469,10,01:30:29,11,550671,163472,2022 World Triathlon Championship Series Leeds,4,55701,Maya Kingma,female,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:21:07', '00:24:16', '00:22:14', '00:23:10']",1058470,11,01:30:45,10,550671,163472,2022 World Triathlon Championship Series Leeds,1,116679,Radim Grebík,male,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:21:07', '00:24:16', '00:22:14', '00:23:10']",1058470,11,01:30:45,10,550671,163472,2022 World Triathlon Championship Series Leeds,2,26478,Petra Kurikova,female,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:21:07', '00:24:16', '00:22:14', '00:23:10']",1058470,11,01:30:45,10,550671,163472,2022 World Triathlon Championship Series Leeds,3,41590,Jan Volar,male,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:21:07', '00:24:16', '00:22:14', '00:23:10']",1058470,11,01:30:45,10,550671,163472,2022 World Triathlon Championship Series Leeds,4,79830,Tereza Zimovjanova,female,351.0,World Championship Series
